raising	O
concerns	O
for	O
their	O
safety	O
.	O
Pakistani	B-gpe
officials	O
say	O
Sunni	B-geo
and	O
Shi'ite	O
militants	O
are	O
battling	O
each	O
other	O
for	O
a	O
third	B-time
day	I-time
in	O
the	O
country	O
's	O
North-West	O
Frontier	O
Province	O
.	O
A	O
Pakistani	B-gpe
administrator	O
in	O
the	O
tribal	O
region	O
,	O
Sahibzada	B-org
Mohammed	B-per
Anis	I-per
,	O
says	O
the	O
confirmed	O
death	O
toll	O
from	O
the	O
fighting	O
is	O
15	O
,	O
with	O
scores	O
of	O
people	O
wounded	O
.	O
On	O
Saturday	B-time
,	O
another	O
official	O
said	O
40	O
people	O
had	O
been	O
killed	O
.	O
The	O
administrator	O
says	O
tribal	O
elders	O
are	O
trying	O
to	O
negotiate	O
an	O
end	O
to	O
the	O
violence	O
.	O
Heavy	O
fighting	O
between	O
majority	O
Sunnis	O
and	O
minority	O
Shi'ites	O
erupted	O
Friday	B-time
in	O
and	O
around	O
the	O
town	O
of	O
Parachinar	B-geo
in	O
the	O
semi-autonomous	O
Kurram	B-org
region	O
.	O
Pakistani	B-gpe
officials	O
say	O
the	O
fighting	O
in	O
Parachinar	B-geo
subsided	O
Saturday	B-time
after	O
the	O
military	O
imposed	O
a	O
curfew	O
and	O
government	O
helicopters	O
patrolled	O
the	O
area	O
.	O
But	O
,	O
they	O
say	O
battles	O
continued	O
Sunday	B-time
in	O
nearby	O
villages	O
.	O
The	O
cause	O
of	O
the	O
sectarian	O
violence	O
has	O
not	O
been	O
independently	O
confirmed	O
,	O
but	O
residents	O
say	O
it	O
began	O
after	O
one	O
group	O
held	O
a	O
demonstration	O
denouncing	O
the	O
other	O
sect	O
.	O
Colombian	B-gpe
police	O
say	O
U.S.	B-geo
and	O
Colombian	B-gpe
drug	O
enforcement	O
agents	O
have	O
dismantled	O
a	O
major	O
narcotics	O
smuggling	O
operation	O
.	O
Authorities	O
say	O
the	O
drug	O
ring	O
had	O
been	O
smuggling	O
huge	O
amounts	O
of	O
heroin	O
and	O
cocaine	O
into	O
the	O
United	B-geo
States	I-geo
from	O
Latin	B-geo
America	I-geo
.	O
At	O
least	O
27	O
people	O
were	O
arrested	O
in	O
the	O
operation	O
,	O
most	O
of	O
them	O
in	O
Colombia	B-geo
.	O
Police	O
say	O
they	O
also	O
confiscated	O
61	O
kilograms	O
of	O
heroin	O
and	O
at	O
least	O
129	O
kilograms	O
of	O
cocaine	O
,	O
worth	O
more	O
than	O
seven	O
million	O
dollars	O
.	O
Colombia	B-geo
is	O
the	O
world	O
's	O
largest	O
producer	O
of	O
cocaine	O
,	O
most	O
of	O
which	O
is	O
shipped	O
to	O
the	O
United	B-geo
States	I-geo
.	O
Macedonia	B-geo
's	O
delegation	O
says	O
it	O
is	O
leaving	O
the	O
NATO	B-org
summit	O
in	O
Bucharest	B-geo
early	O
to	O
protest	O
the	O
alliance	O
's	O
failure	O
to	O
invite	O
it	O
to	O
begin	O
membership	O
talks	O
because	O
of	O
a	O
dispute	O
over	O
the	O
country	O
's	O
name	O
.	O
Foreign	O
Minister	O
Antonio	B-per
Milososki	I-per
told	O
reporters	O
in	O
the	O
Romanian	B-gpe
capital	O
that	O
the	O
Macedonian	B-gpe
delegation	O
will	O
leave	O
shortly	O
after	O
a	O
meeting	O
with	O
U.S.	B-org
President	B-per
George	I-per
W.	I-per
Bush	I-per
.	O
The	O
Macedonian	B-org
News	I-org
Agency	I-org
(	O
MIA	B-org
)	O
reports	O
that	O
President	B-per
Branko	O
Crvenkovski	O
and	O
Prime	B-per
Minister	O
Nikola	B-per
Gruevski	I-per
have	O
canceled	O
all	O
other	O
meetings	O
scheduled	O
for	O
later	B-time
Thursday	I-time
and	I-time
Friday	I-time
.	O
NATO	B-org
leaders	O
said	O
Macedonia	B-geo
fulfilled	O
requirements	O
for	O
a	O
membership	O
,	O
but	O
held	O
off	O
extending	O
the	O
invitation	O
after	O
Greece	B-org
threatened	O
a	O
veto	O
.	O
Greece	B-org
demands	O
that	O
Macedonia	B-geo
change	O
its	O
name	O
,	O
which	O
is	O
the	O
same	O
as	O
the	O
name	O
of	O
a	O
northern	O
Greek	B-gpe
province	O
.	O
Greece	B-org
contends	O
that	O
the	O
former	O
Yugoslav	B-gpe
republic	O
's	O
refusal	O
to	O
change	O
its	O
name	O
implies	O
territorial	O
claims	O
,	O
a	O
charge	O
Macedonia	B-geo
denies	O
.	O
Iraqi	B-gpe
police	O
say	O
a	O
roadside	O
bomb	O
blast	O
south	O
of	O
Baghdad	B-geo
has	O
killed	O
seven	O
police	O
officers	O
.	O
The	O
policemen	O
were	O
in	O
a	O
convoy	O
traveling	O
on	O
a	O
road	O
east	O
of	O
the	O
city	O
of	O
Diwaniyah	B-geo
.	O
The	O
region	O
south	O
of	O
Baghdad	B-geo
is	O
known	O
for	O
frequent	O
clashes	O
between	O
rival	O
Shi'ite	O
groups	O
and	O
violence	O
against	O
U.S.-led	O
forces	O
.	O
North	B-geo
of	I-geo
Baghdad	I-geo
,	O
authorities	O
say	O
a	O
suicide	O
truck	O
bomber	O
hit	O
a	O
checkpoint	O
operated	O
by	O
Kurdish	B-org
peshmerga	O
militiamen	O
at	O
Jalawla	B-geo
in	O
Diyala	B-geo
province	O
,	O
killing	O
one	O
and	O
wounding	O
10	B-time
.	O
Separately	O
,	O
the	O
U.S.	B-geo
military	O
says	O
coalition	O
forces	O
detained	O
15	O
suspects	O
in	O
operations	O
targeting	O
al-Qaida	B-org
in	O
Iraq	B-geo
terrorists	O
in	O
central	O
and	O
northern	O
parts	O
of	O
the	O
country	O
early	O
Wednesday	B-time
.	O
Afghan	B-gpe
police	O
and	O
U.S.	B-geo
troops	O
in	O
the	O
eastern	O
city	O
of	O
Jalalabad	B-geo
have	O
opened	O
fire	O
to	O
break	O
up	O
rioting	O
by	O
students	O
angry	O
at	O
alleged	O
desecration	O
of	O
the	O
Koran	B-geo
at	O
the	O
U.S.	B-geo
jail	O
in	O
Guantanamo	B-geo
Bay	I-geo
,	O
Cuba	B-geo
.	O
Local	O
health	O
officials	O
say	O
at	O
least	O
three	O
people	O
were	O
killed	O
and	O
some	O
60	O
others	O
wounded	O
--	O
some	O
seriously	O
.	O
Demonstrators	O
chanting	O
Death	O
to	O
America	B-geo
""""	I-geo
marched	O
through	O
streets	O
Wednesday	B-time
,	O
smashing	O
cars	O
,	O
damaging	O
shops	O
and	O
throwing	O
stones	O
at	O
U.S.	B-geo
troops	O
.	O
Protests	O
erupted	O
after	O
Newsweek	O
magazine	O
reported	O
that	O
interrogators	O
at	O
Guantanamo	B-geo
placed	O
copies	O
of	O
the	O
Muslim	B-org
holy	O
book	O
on	O
toilets	O
to	O
rattle	O
terrorist	O
suspects	O
.	O
The	O
United	B-geo
States	I-geo
has	O
condemned	O
the	O
alleged	O
desecration	O
of	O
the	O
Koran	B-geo
,	O
saying	O
such	O
activity	O
would	O
be	O
reprehensible	O
and	O
contrary	O
to	O
U.S.	B-geo
policy	O
.	O
The	O
U.S.	B-geo
military	O
says	O
any	O
kind	O
of	O
violation	O
of	O
the	O
religious	O
rights	O
of	O
detainees	O
will	O
be	O
treated	O
very	O
seriously	O
.	O
Iraqi	B-gpe
authorities	O
say	O
two	O
car	O
bombs	O
in	O
Baghdad	B-geo
have	O
killed	O
at	O
least	O
23	O
people	O
.	O
More	O
than	O
80	O
people	O
were	O
wounded	O
in	O
the	O
blasts	O
,	O
which	O
went	O
off	O
in	O
short	O
succession	O
.	O
The	O
two	O
blasts	O
went	O
off	O
within	O
moments	O
of	O
each	O
other	O
,	O
one	O
at	O
a	O
busy	O
intersection	O
near	O
a	O
security	O
ministry	O
building	O
in	O
the	O
north	O
of	O
the	O
capital	O
.	O
The	O
second	O
car	O
bomb	O
exploded	O
in	O
western	B-geo
Baghdad	I-geo
,	O
outside	O
a	O
mobile	O
phone	O
company	O
and	O
close	O
by	O
a	O
popular	O
restaurant	O
.	O
There	O
were	O
no	O
immediate	O
claims	O
of	O
responsibility	O
.	O
In	O
a	O
third	O
incident	O
Sunday	B-time
,	O
authorities	O
said	O
that	O
at	O
least	O
one	O
man	O
was	O
killed	O
when	O
a	O
home-made	O
bomb	O
attached	O
to	O
his	O
car	O
exploded	O
.	O
The	O
bombings	O
are	O
the	O
deadliest	O
since	O
the	O
U.S.	B-geo
officially	O
changed	O
the	O
name	O
of	O
its	O
mission	O
in	O
Iraq	B-geo
earlier	O
this	O
month	O
from	O
one	O
of	O
combat	O
to	O
advice	O
and	O
training	O
,	O
a	O
move	O
accompanied	O
by	O
a	O
drawdown	O
in	O
U.S.	B-geo
forces	O
.	O
A	O
U.S.	B-geo
newspaper	O
says	O
the	O
Bush	B-geo
administration	O
has	O
been	O
unsuccessfully	O
trying	O
to	O
find	O
someone	O
to	O
oversee	O
the	O
ongoing	O
wars	O
in	O
Iraq	B-geo
and	O
Afghanistan	B-geo
.	O
The	B-org
Washington	I-org
Post	I-org
says	O
the	O
White	B-org
House	I-org
wants	O
to	O
appoint	O
a	O
so-called	O
czar	O
to	O
coordinate	O
both	O
the	O
civilian	O
and	O
military	O
efforts	O
on	O
the	O
two	O
battle	O
fronts	O
.	O
The	B-org
Postsays	I-org
the	O
person	O
would	O
report	O
directly	O
to	O
President	B-per
Bush	B-geo
,	O
and	O
would	O
have	O
the	O
authority	O
to	O
issue	O
directions	O
to	O
the	O
State	B-org
Department	I-org
,	I-org
Pentagon	I-org
and	O
other	O
agencies	O
.	O
The	O
report	O
says	O
the	O
White	B-org
House	I-org
has	O
offered	O
the	O
job	O
to	O
at	O
least	O
three	O
retired	O
top-ranked	O
generals	O
,	O
and	O
all	O
three	O
have	O
declined	O
the	O
post	O
.	O
Former	O
U.S.	B-org
Marine	I-org
General	I-org
John	B-per
J.	I-per
""""	I-per
Jack	I-per
""""	I-per
Sheehan	I-per
,	O
one	O
of	O
the	O
generals	O
,	O
says	O
Vice	O
President	B-per
Dick	I-per
Cheney	I-per
and	O
others	O
who	O
still	O
believe	O
the	O
Iraq	B-geo
war	O
can	O
be	O
won	O
,	O
continue	O
to	O
hold	O
more	O
power	O
within	O
the	O
administration	O
than	O
pragmatists	O
looking	O
for	O
a	O
way	O
out	O
of	O
Iraq	B-geo
.	O
Authorities	O
in	O
Belarus	B-geo
have	O
detained	O
several	O
key	O
members	O
of	O
the	O
campaign	O
staff	O
of	O
opposition	O
presidential	O
candidate	O
Alexander	B-per
Milinkevich	I-per
.	O
The	O
detentions	O
came	O
after	O
the	O
candidate	O
held	O
a	O
rally	O
outside	O
a	O
movie	O
theater	O
in	O
the	O
capital	O
,	O
Minsk	B-per
,	O
ahead	O
of	O
the	O
country	O
's	O
March	B-time
19	I-time
presidential	O
election	O
.	O
The	O
opposition	O
website	O
,	O
Charter97	O
identifies	O
one	O
of	O
those	O
detained	O
as	O
Vintsuk	B-org
Vyachorka	I-org
,	O
leader	O
of	O
the	O
Belarus	B-org
Popular	I-org
Front	I-org
.	O
The	O
website	O
says	O
other	O
campaign	O
workers	O
had	O
no	O
information	O
about	O
the	O
detainees	O
for	O
several	O
hours	O
,	O
but	O
then	O
learned	O
they	O
had	O
been	O
taken	O
to	O
a	O
Minsk	B-per
prison	O
.	O
The	O
incident	O
is	O
the	O
latest	O
instance	O
of	O
harassment	O
of	O
candidates	O
challenging	O
President	B-per
Alexander	I-per
Lukashenko	I-per
in	O
the	O
election	O
.	O
Mr.	B-per
Lukashenko	I-per
has	O
ruled	O
the	O
former	O
Soviet	B-geo
republic	I-geo
since	B-time
1994	I-time
,	O
and	O
is	O
seeking	O
a	O
third	O
term	O
.	O
The	O
West	B-geo
has	O
criticized	O
him	O
for	O
his	O
poor	O
human	O
rights	O
record	O
and	O
for	O
quashing	O
political	O
opposition	O
.	O
The	O
United	B-geo
States	I-geo
has	O
called	O
him	O
Europe	B-geo
's	O
last	O
dictator	O
.	O
A	O
U.S.	B-geo
government	O
oversight	O
agency	O
says	O
Afghanistan	B-geo
's	O
reconstruction	O
program	O
has	O
no	O
coherent	O
spending	O
strategy	O
to	O
implement	O
its	O
goals	O
.	O
A	O
report	O
by	O
the	O
U.S.	B-org
Congress	I-org
's	I-org
Special	I-org
Inspector	I-org
General	I-org
for	I-org
Afghanistan	I-org
Reconstruction	I-org
released	O
late	O
Thursday	B-time
says	O
the	O
U.S.	B-geo
has	O
appropriated	O
,	O
but	O
not	O
fully	O
spent	O
,	O
$	O
32	O
billion	O
for	O
humanitarian	O
aid	O
in	O
the	O
country	O
,	O
while	O
other	O
nations	O
have	O
donated	O
$	O
25	O
billion	O
.	O
The	O
report	O
found	O
that	O
reconstruction	O
efforts	O
have	O
been	O
fragmented	O
and	O
lack	O
a	O
central	O
plan	O
to	O
complete	O
U.S.	B-geo
goals	O
.	O
Those	O
goals	O
include	O
rebuilding	O
Afghan	B-gpe
infrastructure	O
,	O
re-establishing	O
political	O
institutions	O
,	O
providing	O
services	O
to	O
the	O
Afghan	B-gpe
people	O
,	O
and	O
maintaining	O
security	O
necessary	O
for	O
reconstruction	O
projects	O
.	O
The	O
report	O
also	O
says	O
government	O
officials	O
in	O
Afghanistan	B-geo
want	O
a	O
greater	O
say	O
in	O
building	O
plans	O
.	O
Congress	B-org
created	O
the	O
Office	B-org
of	O
the	O
Special	B-org
Inspector	I-org
General	I-org
for	I-org
Afghanistan	I-org
Reconstruction	I-org
under	O
the	O
authority	O
of	O
the	O
National	B-org
Defense	I-org
Authorization	I-org
Act	I-org
for	I-org
Fiscal	I-org
Year	O
2008	B-time
.	O
The	O
measure	O
was	O
signed	O
into	O
law	O
one	B-time
year	O
ago	O
.	O
Burmese	B-gpe
activists	O
have	O
gathered	O
outside	O
the	O
Russian	B-gpe
Embassy	B-org
in	O
Malaysia	B-geo
to	O
call	O
on	O
Moscow	B-geo
to	O
end	O
its	O
support	O
for	O
building	O
a	O
nuclear	O
research	O
center	O
in	O
Burma	B-geo
.	O
Some	O
50	O
protesters	O
took	O
part	O
in	O
the	O
demonstration	O
Tuesday	B-time
.	O
In	O
May	B-time
,	O
Russia	B-geo
announced	O
that	O
it	O
had	O
agreed	O
to	O
help	O
build	O
a	O
nuclear	O
research	O
center	O
in	O
Burma	B-geo
.	O
The	O
United	B-geo
States	I-geo
has	O
expressed	O
concern	O
about	O
the	O
deal	O
,	O
saying	O
Burma	B-geo
does	O
not	O
have	O
the	O
regulatory	O
or	O
safety	O
provisions	O
to	O
successfully	O
handle	O
that	O
type	O
of	O
nuclear	O
program	O
.	O
Russia	B-geo
and	O
China	B-geo
have	O
become	O
major	O
suppliers	O
of	O
arms	O
to	O
Burma	B-geo
since	O
the	O
West	B-geo
imposed	O
sanctions	O
in	O
1988	B-time
over	I-time
Burma	B-geo
's	O
poor	O
human	O
rights	O
record	O
.	O
Former	O
Czech	B-gpe
President	B-per
Vaclav	I-per
Havel	I-per
has	O
delivered	O
a	O
letter	O
to	O
the	O
Belarus	B-org
Embassy	I-org
in	O
Prague	B-geo
,	O
calling	O
on	O
Belarusian	B-gpe
President	B-per
Alexander	I-per
Lukashenko	I-per
to	O
step	O
down	O
.	O
Mr.	B-per
Havel	I-per
says	O
he	O
was	O
denied	O
entry	O
to	O
the	O
building	O
Tuesday	B-time
and	O
left	O
the	O
letter	O
in	O
the	O
embassy	O
's	O
mailbox	O
.	O
He	O
said	O
the	O
letter	O
was	O
meant	O
as	O
an	O
act	O
of	O
solidarity	O
with	O
those	O
in	O
Belarus	B-geo
struggling	O
for	O
more	O
freedom	O
.	O
He	O
added	O
that	O
the	O
Czech	B-gpe
people	O
know	O
the	O
importance	O
of	O
such	O
solidarity	O
.	O
Mr.	B-per
Havel	I-per
also	O
called	O
on	O
European	B-org
Union	I-org
countries	O
to	O
,	O
in	O
his	O
words	O
,	O
resist	O
evil	O
from	O
the	O
very	O
beginning	O
and	O
not	O
wait	O
for	O
what	O
he	O
called	O
catastrophic	O
consequences	O
.	O
An	O
international	O
human	O
rights	O
group	O
is	O
urging	O
NATO	B-org
to	O
stop	O
transferring	O
detainees	O
to	O
Afghan	B-gpe
security	O
forces	O
because	O
of	O
reports	O
they	O
torture	O
their	O
prisoners	O
.	O
Amnesty	O
International	O
says	O
the	O
NATO-led	B-org
International	I-org
Security	I-org
Assistance	I-org
Force	I-org
could	O
be	O
exposing	O
prisoners	O
to	O
mistreatment	O
and	O
abuse	O
by	O
placing	O
them	O
in	O
the	O
custody	O
of	O
the	O
Afghan	B-gpe
National	B-org
Directorate	I-org
of	I-org
Security	I-org
.	O
The	O
rights	O
group	O
wants	O
ISAF	B-org
to	O
temporarily	O
suspend	O
all	O
prisoner	O
handovers	O
to	O
Afghan	B-gpe
authorities	O
until	O
proper	O
safeguards	O
are	O
in	O
place	O
.	O
The	O
group	O
says	O
,	O
in	O
particular	O
,	O
ISAF	O
troops	O
from	O
Belgium	B-geo
,	O
Britain	B-geo
,	O
Canada	B-geo
,	O
Norway	B-geo
and	O
the	B-geo
Netherlands	I-geo
could	O
be	O
in	O
violation	O
of	O
an	O
agreement	O
they	O
signed	O
with	O
the	O
Afghan	B-gpe
government	O
on	O
prison	O
transfer	O
and	O
monitoring	O
.	O
Amnesty	O
says	O
the	O
agreement	O
does	O
not	O
provide	O
enough	O
safeguards	O
.	O
Amnesty	O
International	O
called	O
on	O
those	O
countries	O
not	O
to	O
rely	O
on	O
bilateral	O
agreements	O
to	O
protect	O
prisoners	O
from	O
harsh	O
treatment	O
once	O
they	O
are	O
transferred	O
.	O
The	O
rights	O
group	O
is	O
calling	O
for	O
a	O
complete	O
reform	O
of	O
the	O
Afghan	B-gpe
detention	O
system	O
.	O
Vietnamese	B-gpe
health	O
officials	O
say	O
a	O
woman	O
in	O
the	O
north	O
of	O
the	O
country	O
has	O
died	O
from	O
bird	O
flu	O
as	O
a	O
new	O
outbreak	O
is	O
reported	O
in	O
southern	O
China	B-geo
.	O
The	O
director	O
of	O
Vietnam	B-geo
's	O
preventive	O
medicine	O
department	O
,	O
Nguyen	B-per
Huy	I-per
Nga	I-per
,	O
said	O
the	O
23-year-old	O
teacher	O
died	O
Monday	B-time
after	O
testing	O
positive	O
for	O
H5N1	O
strain	O
of	O
avian	O
influenza	O
.	O
Her	O
death	O
brings	O
the	O
number	O
of	O
people	O
in	O
Vietnam	B-geo
killed	O
by	O
the	O
virus	O
to	O
50	B-time
,	O
out	O
of	O
105	O
total	O
human	O
infections	O
.	O
In	O
separate	O
news	O
,	O
Chinese	B-gpe
health	O
officials	O
Monday	B-time
reported	O
a	O
new	O
outbreak	O
in	O
the	O
southern	O
province	O
of	O
Guizhou	B-geo
.	O
Authorities	O
said	O
nearly	O
4	O
poultry	O
have	O
died	O
from	O
the	O
disease	O
and	O
a	O
further	O
2,38,000	O
have	O
been	O
culled	O
.	O
China	B-org
earlier	O
announced	O
the	O
death	O
in	O
Guangdong	B-geo
province	O
of	O
a	O
44-year-old	O
woman	O
-	O
the	O
country	O
's	O
19th	B-time
fatality	O
and	O
the	O
third	B-time
this	O
year	O
.	O
Wal-Mart	B-org
said	O
Friday	B-time
it	O
will	O
pay	O
the	O
U.S.	B-geo
government	O
$	O
11	O
million	O
to	O
settle	O
charges	O
that	O
it	O
used	O
illegal	O
immigrants	O
to	O
clean	O
its	O
stores	O
in	O
the	O
United	B-geo
States	I-geo
.	O
Wal-Mart	B-org
is	O
the	O
world	O
's	O
biggest	O
retailer	O
,	O
with	O
$	O
256	O
billion	O
in	O
sales	O
,	O
42740	O
million	O
employees	O
,	O
and	O
more	O
than	O
5	O
stores	O
in	O
the	O
United	B-geo
States	I-geo
and	O
eight	O
other	O
nations	O
.	O
News	O
reports	O
say	O
since	O
1998	B-time
,	O
federal	O
authorities	O
have	O
found	O
hundreds	O
of	O
cases	O
of	O
illegal	O
immigrants	O
working	O
for	O
contractors	O
in	O
Wal-Marts	B-geo
across	O
the	O
country	O
.	O
The	O
company	O
says	O
it	O
did	O
not	O
adequately	O
check	O
to	O
see	O
whether	O
employees	O
hired	O
by	O
cleaning	O
contractors	O
could	O
work	O
in	O
the	O
United	B-geo
States	I-geo
legally	O
.	O
The	O
company	O
vowed	O
to	O
do	O
better	O
in	O
the	O
future	O
.	O
Trade	O
unions	O
in	O
Nigeria	B-geo
have	O
begun	O
a	O
planned	O
three-day	B-time
nationwide	O
strike	O
over	O
a	O
salary	O
dispute	O
with	O
the	O
government	O
.	O
The	O
two	O
unions	O
want	O
the	O
government	O
to	O
raise	O
the	O
monthly	O
minimum	O
wage	O
to	O
$	O
120	O
,	O
a	O
significant	O
increase	O
over	O
the	O
current	O
$	O
50	O
minimum	O
salary	O
.	O
Witnesses	O
say	O
many	O
state	O
and	O
government	O
workers	O
in	O
Nigeria	B-geo
's	O
largest	O
city	O
,	O
Lagos	B-per
,	O
and	O
Abuja	B-geo
,	O
the	O
capital	O
,	O
are	O
not	O
on	O
the	O
job	O
.	O
The	O
Nigeria	B-org
Labor	I-org
Congress	I-org
and	O
the	O
Trade	O
Union	B-org
Congress	I-org
decided	O
to	O
go	O
ahead	O
with	O
the	O
strike	O
despite	O
an	O
emergency	O
meeting	O
with	O
President	B-per
Goodluck	I-per
Jonathan	I-per
Tuesday	B-time
evening	I-time
.	O
But	O
the	O
union	O
leaders	O
plan	O
to	O
meet	O
later	O
Wednesday	B-time
to	O
discuss	O
their	O
next	O
course	O
of	O
action	O
.	O
The	O
two	O
labor	O
federations	O
represent	O
workers	O
in	O
most	O
sectors	O
of	O
Nigeria	B-org
's	O
economy	O
.	O
Palestinian	B-gpe
President	B-per
Mahmud	I-per
Abbas	I-per
and	O
the	O
exiled	O
political	O
leader	O
of	O
the	O
militant	O
group	O
Hamas	B-org
have	O
held	O
a	O
rare	O
meeting	O
in	O
Cairo	B-geo
,	O
their	O
first	O
since	O
their	O
parties	O
formed	O
a	O
coalition	O
government	O
.	O
Mr.	B-per
Abbas	I-per
of	O
the	O
moderate	O
Fatah	B-geo
movement	O
and	O
Hamas	B-org
'	O
political	O
chief	O
Khaled	B-per
Mashaal	I-per
met	O
Friday	B-time
in	O
Cairo	B-geo
.	O
They	O
had	O
been	O
expected	O
to	O
discuss	O
an	O
exchange	O
of	O
prisoners	O
with	O
Israel	B-geo
,	O
the	O
internal	O
situation	O
in	O
the	O
Palestinian	B-gpe
territory	O
,	O
and	O
an	O
effort	O
to	O
lift	O
international	O
sanctions	O
against	O
the	O
Palestinian	B-gpe
government	O
.	O
Details	O
of	O
the	O
meeting	O
have	O
not	O
been	O
released	O
.	O
The	O
rival	O
Palestinian	B-gpe
groups	O
Fatah	B-geo
and	O
Hamas	B-org
formed	O
a	O
unity	O
government	O
in	O
March	B-time
.	O
The	O
two	O
sides	O
hoped	O
to	O
end	O
a	O
Western	B-org
embargo	I-org
against	O
the	O
Palestinian	B-gpe
authority	O
and	O
to	O
end	O
months	O
of	O
factional	O
fighting	O
that	O
killed	O
more	O
than	O
130	O
people	O
.	O
A	O
suicide	O
bomber	O
in	O
the	O
Russia	B-geo
's	O
Chechnya	B-geo
republic	I-geo
killed	O
six	O
people	O
and	O
wounded	O
at	O
least	O
10	O
others	O
outside	O
a	O
theater	O
in	O
the	O
capital	O
of	O
Grozny	B-geo
on	O
Sunday	B-time
.	O
Four	O
of	O
the	O
victims	O
were	O
police	O
officers	O
who	O
stopped	O
the	O
bomber	O
from	O
getting	O
inside	O
the	O
concert	O
hall	O
just	O
before	O
a	O
show	O
was	O
to	O
start	O
.	O
Other	O
victims	O
included	O
a	O
Turk	B-gpe
and	O
a	O
Georgian	B-gpe
.	O
The	O
bomber	O
,	O
who	O
was	O
also	O
killed	O
,	O
has	O
not	O
yet	O
been	O
identified	O
.	O
Chechen	B-gpe
President	B-per
Ramzan	I-per
Kadyrov	I-per
says	O
the	O
attack	O
will	O
not	O
stop	O
efforts	O
to	O
wipe	O
out	O
Chechen	B-gpe
rebels	O
.	O
Russian	B-gpe
forces	O
have	O
been	O
fighting	O
Islamic	O
separatists	O
in	O
southern	O
Russia	B-geo
for	O
most	O
of	O
the	O
last	O
15	B-time
years	O
.	O
The	O
state-run	O
Russian	B-gpe
company	O
building	O
Iran	B-geo
's	O
nuclear	O
power	O
station	O
says	O
the	O
launch	O
date	O
has	O
been	O
postponed	O
because	O
of	O
Iran	B-geo
's	O
payment	O
delays	O
.	O
Officials	O
at	O
Atomstroyexport	B-geo
say	O
it	O
is	O
impossible	O
to	O
launch	O
the	O
reactor	O
in	O
September	B-time
.	O
They	O
added	O
there	O
will	O
be	O
no	O
delivery	O
of	O
nuclear	O
fuel	O
this	O
month	O
as	O
earlier	O
agreed	O
.	O
Russia	B-geo
has	O
accused	O
Iran	B-geo
of	O
missing	O
payments	O
on	O
the	O
nuclear	O
plant	O
.	O
Iran	B-geo
has	O
denied	O
the	O
claim	O
.	O
Iranian	B-gpe
and	O
Russian	B-gpe
officials	O
met	O
in	O
Moscow	B-time
last	O
week	O
,	O
but	O
failed	O
to	O
solve	O
their	O
financial	O
dispute	O
.	O
Russia	B-geo
's	O
Interfax	B-geo
news	O
agency	O
quotes	O
a	O
Russian	B-gpe
foreign	O
ministry	O
spokesman	O
,	O
Andre	B-per
Krivtsov	I-per
,	O
as	O
saying	O
Moscow	B-time
hopes	O
the	O
two	O
countries	O
will	O
find	O
a	O
mutual	O
solution	O
to	O
their	O
funding	O
problem	O
.	O
The	O
United	B-org
Nations	I-org
Security	I-org
Council	I-org
has	O
expressed	O
concern	O
that	O
Iran	B-geo
could	O
use	O
uranium	O
enrichment	O
technology	O
to	O
develop	O
nuclear	O
weapons	O
.	O
Iran	B-geo
says	O
its	O
nuclear	O
program	O
is	O
only	O
for	O
energy	O
purposes	O
.	O
A	O
15-member	O
U.N.	B-org
Security	I-org
Council	I-org
delegation	O
is	O
in	O
Haiti	B-geo
to	O
assess	O
the	O
work	O
of	O
peacekeepers	O
trying	O
to	O
stabilize	O
the	O
country	O
following	O
last	O
year	O
's	O
ouster	O
of	O
President	B-per
Jean-Bertrand	I-per
Aristide	I-per
.	O
Brazilian	B-gpe
Ambassador	O
Ronaldo	B-per
Sardenberg	I-per
is	O
leading	O
the	O
delegation	O
,	O
which	O
arrived	O
in	O
Port-au-Prince	B-geo
Wednesday	B-time
for	O
the	O
four-day	B-time
visit	O
.	O
The	O
fact-finding	O
trip	O
comes	O
at	O
a	O
time	O
when	O
the	O
Security	B-org
Council	I-org
is	O
preparing	O
to	O
vote	O
on	O
extending	O
the	O
mandate	O
of	O
the	O
U.N.	B-org
peacekeeping	O
force	O
in	O
the	O
country	O
,	O
which	O
expires	O
at	O
the	O
end	B-time
of	I-time
May	I-time
.	O
U.N.	B-org
peacekeepers	O
and	O
the	O
interim	O
government	O
have	O
been	O
struggling	O
to	O
contain	O
violence	O
in	O
Haiti	B-geo
since	O
Mr.	B-per
Aristide	I-per
was	O
removed	O
from	O
power	O
in	O
February	B-time
2004	I-time
.	O
Mr.	B-per
Sardenberg	I-per
has	O
described	O
the	O
situation	O
in	O
the	O
country	O
as	O
dire	O
.	O
Peruvian	B-gpe
officials	O
say	O
they	O
will	O
not	O
free	O
a	O
U.S.	B-geo
woman	O
serving	O
a	O
20-year	O
sentence	O
for	O
terrorist	O
collaboration	O
,	O
even	O
if	O
a	O
regional	O
human	O
rights	O
court	O
orders	O
her	O
release	O
.	O
Foreign	O
Minister	O
Manuel	B-per
Rodriguez	I-per
said	O
Saturday	B-time
if	O
the	O
Inter-American	B-org
Court	I-org
of	I-org
Human	I-org
Rights	I-org
orders	O
Lori	B-per
Berenson	I-per
's	O
release	O
,	O
Peru	B-geo
would	O
refuse	O
.	O
The	O
Costa	O
Rica-based	O
court	O
is	O
set	O
to	O
discuss	O
the	O
case	O
this	O
coming	O
week	O
.	O
Berenson	B-per
was	O
arrested	O
in	O
